# dog   tau_V= 5.00
      0.0100000      0.0000124
      0.0150000      0.0000181
      0.0220000      0.0000300
      0.0330000      0.0000569
      0.0490000      0.0001065
      0.0730000      0.0001363
      0.1000000      0.0001609
      0.1230000      0.0001554
      0.1510000      0.0001795
      0.1850000      0.0002679
      0.2270000      0.0005711
      0.2790000      0.0007251
      0.3430000      0.0007941
      0.4210000      0.0009235
      0.5170000      0.0012956
      0.5500000      0.0014865
      0.6350000      0.0020294
      0.7800000      0.0032250
      0.9580000      0.0047363
      1.1770000      0.0076015
      1.4450001      0.0167194
      1.7740000      0.0444353
      2.1789999      0.1078151
      2.6760001      0.2167818
      3.2860000      0.3671736
      4.0359998      0.5397503
      4.9559999      0.7110351
      6.0000000      0.8502405
      6.2500000      0.8784055
      6.5000000      0.9031251
      6.7500000      0.9294772
      7.0000000      0.9484777
      7.2500000      1.0212740
      7.5000000      1.0856371
      7.7500000      1.1429387
      8.0000000      1.1987181
      8.2500000      1.3207933
      8.5000000      1.4170073
      8.6000004      1.4505610
      8.6999998      1.4827644
      8.8000002      1.5128528
      8.8999996      1.5421675
      9.0000000      1.5703125
      9.1000004      1.5990628
      9.1999998      1.6251123
      9.3000002      1.6494833
      9.3999996      1.6717389
      9.5000000      1.6921875
      9.6000004      1.7053847
      9.6999998      1.7177085
      9.8000002      1.7283494
      9.8999996      1.7384496
     10.0000000      1.7483975
     10.1000004      1.7557653
     10.1999998      1.7625240
     10.3000002      1.7690747
     10.3999996      1.7745835
     10.5000000      1.7798679
     10.6000004      1.7849281
     10.6999998      1.7897637
     10.8000002      1.7939426
     10.8999996      1.7983253
     11.0000000      1.8024840
     11.1000004      1.8046397
     11.1999998      1.8069874
     11.3000002      1.8086340
     11.3999996      1.8150481
     11.5000000      1.8212943
     11.7500000      1.8119292
     12.0000000      1.8129808
     12.2500000      1.8134516
     12.5000000      1.8118991
     12.7500000      1.8082933
     13.0000000      1.8020835
     13.2500000      1.8006412
     13.5000000      1.7972959
     13.7500000      1.7909157
     14.0000000      1.7814103
     14.2500000      1.7960937
     14.5000000      1.8119190
     14.7500000      1.8272035
     15.0000000      1.8413463
     15.2500000      1.8659257
     15.5000000      1.8909258
     15.7500000      1.9163762
     16.0000000      1.9416667
     16.2500000      1.9700522
     16.5000000      1.9990386
     16.7500000      2.0266426
     17.0000000      2.0548480
     17.2500000      2.0795376
     17.5000000      2.1040666
     17.7500000      2.1284356
     18.0000000      2.1512022
     18.2500000      2.1679187
     18.5000000      2.1842752
     18.7500000      2.1995196
     19.0000000      2.2151444
     19.2500000      2.2226963
     19.5000000      2.2296877
     19.7500000      2.2369092
     20.0000000      2.2435899
     20.8799992      2.2578173
     25.6399994      2.3174615
     31.4799995      2.3799183
     38.6599998      2.3992126
     47.4799995      2.2427452
     58.3100014      1.9609542
     71.6100006      1.5670426
     87.9400024      1.0731782
    108.0000000      0.6559616
    132.6000061      0.3812782
    162.8999939      0.2003618
    200.0000000      0.1054487
    204.3000031      0.0987123
    303.8999939      0.0280280
    452.0000000      0.0076529
    672.2999878      0.0020476
   1000.0000000      0.0003993
