# dog   tau_V= 3.50
      0.0100000      0.0000303
      0.0150000      0.0000482
      0.0220000      0.0000836
      0.0330000      0.0001609
      0.0490000      0.0003084
      0.0730000      0.0004545
      0.1000000      0.0005994
      0.1230000      0.0006327
      0.1510000      0.0007490
      0.1850000      0.0010488
      0.2270000      0.0018817
      0.2790000      0.0023205
      0.3430000      0.0024406
      0.4210000      0.0026127
      0.5170000      0.0032478
      0.5500000      0.0035785
      0.6350000      0.0044674
      0.7800000      0.0062969
      0.9580000      0.0082942
      1.1770000      0.0118690
      1.4450001      0.0228676
      1.7740000      0.0540871
      2.1789999      0.1201244
      2.6760001      0.2261091
      3.2860000      0.3645406
      4.0359998      0.5172743
      4.9559999      0.6657639
      6.0000000      0.7848558
      6.2500000      0.8090445
      6.5000000      0.8304688
      6.7500000      0.8537561
      7.0000000      0.8693911
      7.2500000      0.9399440
      7.5000000      1.0024040
      7.7500000      1.0581732
      8.0000000      1.1134617
      8.2500000      1.2467548
      8.5000000      1.3570714
      8.6000004      1.3964665
      8.6999998      1.4350121
      8.8000002      1.4723078
      8.8999996      1.5082934
      9.0000000      1.5436299
      9.1000004      1.5811980
      9.1999998      1.6158977
      9.3000002      1.6479930
      9.3999996      1.6773880
      9.5000000      1.7043672
      9.6000004      1.7173079
      9.6999998      1.7293671
      9.8000002      1.7377726
      9.8999996      1.7455890
     10.0000000      1.7532051
     10.1000004      1.7557653
     10.1999998      1.7584375
     10.3000002      1.7604088
     10.3999996      1.7620834
     10.5000000      1.7630408
     10.6000004      1.7636942
     10.6999998      1.7644712
     10.8000002      1.7653848
     10.8999996      1.7660097
     11.0000000      1.7659056
     11.1000004      1.7637261
     11.1999998      1.7616668
     11.3000002      1.7597399
     11.3999996      1.7629808
     11.5000000      1.7664664
     11.7500000      1.7469654
     12.0000000      1.7403846
     12.2500000      1.7339443
     12.5000000      1.7257613
     12.7500000      1.7163463
     13.0000000      1.7052084
     13.2500000      1.6992489
     13.5000000      1.6923680
     13.7500000      1.6823920
     14.0000000      1.6692309
     14.2500000      1.6819111
     14.5000000      1.6957332
     14.7500000      1.7084234
     15.0000000      1.7211539
     15.2500000      1.7431190
     15.5000000      1.7667269
     15.7500000      1.7895434
     16.0000000      1.8134618
     16.2500000      1.8404949
     16.5000000      1.8668271
     16.7500000      1.8930990
     17.0000000      1.9193110
     17.2500000      1.9420073
     17.5000000      1.9645435
     17.7500000      1.9862080
     18.0000000      2.0076926
     18.2500000      2.0216846
     18.5000000      2.0352967
     18.7500000      2.0485280
     19.0000000      2.0613785
     19.2500000      2.0669072
     19.5000000      2.0710938
     19.7500000      2.0754910
     20.0000000      2.0801282
     20.8799992      2.0854905
     25.6399994      2.1068769
     31.4799995      2.1327198
     38.6599998      2.1266100
     47.4799995      1.9593109
     58.3100014      1.6941674
     71.6100006      1.3492862
     87.9400024      0.9142801
    108.0000000      0.5473558
    132.6000061      0.3132782
    162.8999939      0.1638790
    200.0000000      0.0858173
    204.3000031      0.0802303
    303.8999939      0.0225125
    452.0000000      0.0060593
    672.2999878      0.0015999
   1000.0000000      0.0002720
