# hdd   tau_V= 8.50
      0.0100000      0.0000015
      0.0150000      0.0000018
      0.0220000      0.0000027
      0.0330000      0.0000050
      0.0490000      0.0000086
      0.0730000      0.0000078
      0.1000000      0.0000071
      0.1230000      0.0000056
      0.1510000      0.0000061
      0.1850000      0.0000103
      0.2270000      0.0000319
      0.2790000      0.0000439
      0.3430000      0.0000536
      0.4210000      0.0000769
      0.5170000      0.0001458
      0.5500000      0.0001848
      0.6350000      0.0003160
      0.7800000      0.0006869
      0.9580000      0.0013737
      1.1770000      0.0029406
      1.4450001      0.0067561
      1.7740000      0.0156789
      2.1789999      0.0340032
      2.6760001      0.0654419
      3.2860000      0.1139041
      4.0359998      0.1809409
      4.9559999      0.2662659
      6.0000000      0.3637019
      6.2500000      0.3878706
      6.5000000      0.4111980
      6.7500000      0.4353967
      7.0000000      0.4588141
      7.2500000      0.5007612
      7.5000000      0.5411658
      7.7500000      0.5800081
      8.0000000      0.6179487
      8.2500000      0.6633714
      8.5000000      0.6967548
      8.6000004      0.7077084
      8.6999998      0.7176803
      8.8000002      0.7269872
      8.8999996      0.7352484
      9.0000000      0.7431491
      9.1000004      0.7484897
      9.1999998      0.7533975
      9.3000002      0.7586059
      9.3999996      0.7633735
      9.5000000      0.7692108
      9.6000004      0.7811539
      9.6999998      0.7939544
      9.8000002      0.8092067
      9.8999996      0.8246034
     10.0000000      0.8405449
     10.1000004      0.8586619
     10.1999998      0.8769711
     10.3000002      0.8950602
     10.3999996      0.9133334
     10.5000000      0.9313702
     10.6000004      0.9495835
     10.6999998      0.9679727
     10.8000002      0.9861059
     10.8999996      1.0048438
     11.0000000      1.0233175
     11.1000004      1.0432932
     11.1999998      1.0630130
     11.3000002      1.0829169
     11.3999996      1.1043750
     11.5000000      1.1251203
     11.7500000      1.1660558
     12.0000000      1.2125000
     12.2500000      1.2593549
     12.5000000      1.3045875
     12.7500000      1.3490685
     13.0000000      1.3911461
     13.2500000      1.4359477
     13.5000000      1.4792669
     13.7500000      1.5204328
     14.0000000      1.5598559
     14.2500000      1.6122596
     14.5000000      1.6666868
     14.7500000      1.7220151
     15.0000000      1.7788463
     15.2500000      1.8427086
     15.5000000      1.9089344
     15.7500000      1.9756913
     16.0000000      2.0448720
     16.2500000      2.1165366
     16.5000000      2.1894231
     16.7500000      2.2635317
     17.0000000      2.3388624
     17.2500000      2.4133415
     17.5000000      2.4889827
     17.7500000      2.5664966
     18.0000000      2.6437504
     18.2500000      2.7192209
     18.5000000      2.7950125
     18.7500000      2.8718452
     19.0000000      2.9489586
     19.2500000      3.0224662
     19.5000000      3.0960934
     19.7500000      3.1706033
     20.0000000      3.2451923
     20.8799992      3.5084426
     25.6399994      4.9780231
     31.4799995      6.6440959
     38.6599998      7.8775949
     47.4799995      7.9209423
     58.3100014      6.7257414
     71.6100006      4.7252278
     87.9400024      2.8524127
    108.0000000      1.6143752
    132.6000061      0.8585001
    162.8999939      0.4060752
    200.0000000      0.1980769
    204.3000031      0.1844921
    303.8999939      0.0481906
    452.0000000      0.0129407
    672.2999878      0.0037817
   1000.0000000      0.0008021
