# hdd   tau_V= 4.00
      0.0100000      0.0000277
      0.0150000      0.0000431
      0.0220000      0.0000737
      0.0330000      0.0001412
      0.0490000      0.0002664
      0.0730000      0.0003688
      0.1000000      0.0004655
      0.1230000      0.0004789
      0.1510000      0.0005606
      0.1850000      0.0007879
      0.2270000      0.0014915
      0.2790000      0.0018756
      0.3430000      0.0020228
      0.4210000      0.0022551
      0.5170000      0.0029537
      0.5500000      0.0033097
      0.6350000      0.0042893
      0.7800000      0.0063781
      0.9580000      0.0088930
      1.1770000      0.0131894
      1.4450001      0.0211945
      1.7740000      0.0360486
      2.1789999      0.0607780
      2.6760001      0.0956434
      3.2860000      0.1421827
      4.0359998      0.1995362
      4.9559999      0.2666630
      6.0000000      0.3415866
      6.2500000      0.3600761
      6.5000000      0.3776042
      6.7500000      0.3964543
      7.0000000      0.4139423
      7.2500000      0.4589343
      7.5000000      0.5018029
      7.7500000      0.5436800
      8.0000000      0.5852565
      8.2500000      0.6709735
      8.5000000      0.7488582
      8.6000004      0.7783414
      8.6999998      0.8079568
      8.8000002      0.8373398
      8.8999996      0.8664663
      9.0000000      0.8960338
      9.1000004      0.9267710
      9.1999998      0.9564905
      9.3000002      0.9851444
      9.3999996      1.0130609
      9.5000000      1.0398239
      9.6000004      1.0600001
      9.6999998      1.0799800
      9.8000002      1.0985738
      9.8999996      1.1169230
     10.0000000      1.1354167
     10.1000004      1.1516266
     10.1999998      1.1675240
     10.3000002      1.1835096
     10.3999996      1.1991668
     10.5000000      1.2144834
     10.6000004      1.2298720
     10.6999998      1.2453325
     10.8000002      1.2608654
     10.8999996      1.2760336
     11.0000000      1.2917068
     11.1000004      1.3052285
     11.1999998      1.3187821
     11.3000002      1.3323678
     11.3999996      1.3505530
     11.5000000      1.3688504
     11.7500000      1.3887221
     12.0000000      1.4197116
     12.2500000      1.4502707
     12.5000000      1.4788662
     12.7500000      1.5053786
     13.0000000      1.5291667
     13.2500000      1.5606973
     13.5000000      1.5885218
     13.7500000      1.6124300
     14.0000000      1.6327726
     14.2500000      1.6853366
     14.5000000      1.7398838
     14.7500000      1.7952925
     15.0000000      1.8527645
     15.2500000      1.9258013
     15.5000000      2.0014625
     15.7500000      2.0791767
     16.0000000      2.1596155
     16.2500000      2.2460938
     16.5000000      2.3335338
     16.7500000      2.4232471
     17.0000000      2.5139024
     17.2500000      2.6020133
     17.5000000      2.6909058
     17.7500000      2.7798378
     18.0000000      2.8687501
     18.2500000      2.9473460
     18.5000000      3.0255210
     18.7500000      3.1032152
     19.0000000      3.1803689
     19.2500000      3.2438102
     19.5000000      3.3070312
     19.7500000      3.3692110
     20.0000000      3.4310901
     20.8799992      3.6330869
     25.6399994      4.6606040
     31.4799995      5.6275544
     38.6599998      6.0421743
     47.4799995      5.5393338
     58.3100014      4.3475533
     71.6100006      2.8615310
     87.9400024      1.6432379
    108.0000000      0.8995674
    132.6000061      0.4687219
    162.8999939      0.2199411
    200.0000000      0.1072115
    204.3000031      0.0998582
    303.8999939      0.0263477
    452.0000000      0.0071983
    672.2999878      0.0022663
   1000.0000000      0.0003895
