# norm   tau_V= 0.00
      0.0100000      0.0001647
      0.0150000      0.0003290
      0.0220000      0.0006320
      0.0330000      0.0012628
      0.0490000      0.0025010
      0.0730000      0.0049544
      0.1000000      0.0083974
      0.1230000      0.0110730
      0.1510000      0.0138114
      0.1850000      0.0160837
      0.2270000      0.0191167
      0.2790000      0.0222775
      0.3430000      0.0216849
      0.4210000      0.0196332
      0.5170000      0.0189587
      0.5500000      0.0192103
      0.6350000      0.0199710
      0.7800000      0.0221063
      0.9580000      0.0234587
      1.1770000      0.0262279
      1.4450001      0.0353377
      1.7740000      0.0557929
      2.1789999      0.0858068
      2.6760001      0.1170750
      3.2860000      0.1463955
      4.0359998      0.1794856
      4.9559999      0.2245688
      6.0000000      0.2716346
      6.2500000      0.2839543
      6.5000000      0.2981771
      6.7500000      0.3126202
      7.0000000      0.3241988
      7.2500000      0.3320012
      7.5000000      0.3440505
      7.7500000      0.3573818
      8.0000000      0.3759615
      8.2500000      0.3933294
      8.5000000      0.4103566
      8.6000004      0.4175962
      8.6999998      0.4252404
      8.8000002      0.4322436
      8.8999996      0.4389383
      9.0000000      0.4460337
      9.1000004      0.4531772
      9.1999998      0.4600000
      9.3000002      0.4668630
      9.3999996      0.4733894
      9.5000000      0.4803286
      9.6000004      0.4865385
      9.6999998      0.4927725
      9.8000002      0.4990305
      9.8999996      0.5049158
     10.0000000      0.5112180
     10.1000004      0.5171395
     10.1999998      0.5226683
     10.3000002      0.5286178
     10.3999996      0.5337500
     10.5000000      0.5388822
     10.6000004      0.5444392
     10.6999998      0.5495753
     10.8000002      0.5547116
     10.8999996      0.5598477
     11.0000000      0.5641026
     11.1000004      0.5692309
     11.1999998      0.5743590
     11.3000002      0.5794873
     11.3999996      0.5846154
     11.5000000      0.5897437
     11.7500000      0.6025642
     12.0000000      0.6158653
     12.2500000      0.6286959
     12.5000000      0.6415265
     12.7500000      0.6538462
     13.0000000      0.6645834
     13.2500000      0.6741788
     13.5000000      0.6847356
     13.7500000      0.6941106
     14.0000000      0.7033654
     14.2500000      0.7119291
     14.5000000      0.7215145
     14.7500000      0.7298177
     15.0000000      0.7361779
     15.2500000      0.7429488
     15.5000000      0.7495393
     15.7500000      0.7565807
     16.0000000      0.7634616
     16.2500000      0.7701823
     16.5000000      0.7774040
     16.7500000      0.7844852
     17.0000000      0.7907453
     17.2500000      0.7975361
     17.5000000      0.8034856
     17.7500000      0.8092749
     18.0000000      0.8156250
     18.2500000      0.8203726
     18.5000000      0.8256812
     18.7500000      0.8315805
     19.0000000      0.8381010
     19.2500000      0.8429588
     19.5000000      0.8476562
     19.7500000      0.8521935
     20.0000000      0.8573718
     20.8799992      0.8691636
     25.6399994      0.9025363
     31.4799995      0.9171576
     38.6599998      0.9322699
     47.4799995      0.8506834
     58.3100014      0.7489659
     71.6100006      0.6423670
     87.9400024      0.4397000
    108.0000000      0.2450337
    132.6000061      0.1348313
    162.8999939      0.0723782
    200.0000000      0.0381731
    204.3000031      0.0356297
    303.8999939      0.0098585
    452.0000000      0.0025135
    672.2999878      0.0006230
   1000.0000000      0.0000000
